site_index,site_type,id,composition,site_nrg,energyperatom,predicted_energyperatom
0,pnictogens,icsd_082736,Ba3 Ga2 N4,-3.4572663,-5.51669686111,-5.514317035675049
1,pnictogens,icsd_082736,Ba3 Ga2 N4,-3.4572663,-5.51669686111,-5.514317035675049
2,pnictogens,icsd_082736,Ba3 Ga2 N4,-3.4572663,-5.51669686111,-5.514317035675049
3,pnictogens,icsd_082736,Ba3 Ga2 N4,-3.4572663,-5.51669686111,-5.514317035675049
4,pnictogens,icsd_082736,Ba3 Ga2 N4,-3.4572663,-5.51669686111,-5.514317035675049
5,pnictogens,icsd_082736,Ba3 Ga2 N4,-3.4572663,-5.51669686111,-5.514317035675049
6,pnictogens,icsd_082736,Ba3 Ga2 N4,-3.4572663,-5.51669686111,-5.514317035675049
7,pnictogens,icsd_082736,Ba3 Ga2 N4,-3.4572663,-5.51669686111,-5.514317035675049
8,pnictogens,icsd_082736,Ba3 Ga2 N4,-3.4861405,-5.51669686111,-5.514317035675049
9,pnictogens,icsd_082736,Ba3 Ga2 N4,-3.4861407,-5.51669686111,-5.514317035675049
10,pnictogens,icsd_082736,Ba3 Ga2 N4,-3.4861405,-5.51669686111,-5.514317035675049
11,pnictogens,icsd_082736,Ba3 Ga2 N4,-3.4861407,-5.51669686111,-5.514317035675049
0,pnictogens,icsd_077116,Ba Co N,-3.66275,-5.491846333330001,-5.482581615447998
1,pnictogens,icsd_077116,Ba Co N,-3.66275,-5.491846333330001,-5.482581615447998
2,pnictogens,icsd_077116,Ba Co N,-3.66275,-5.491846333330001,-5.482581615447998
3,pnictogens,icsd_077116,Ba Co N,-3.66275,-5.491846333330001,-5.482581615447998
4,pnictogens,icsd_077116,Ba Co N,-3.66275,-5.491846333330001,-5.482581615447998
5,pnictogens,icsd_077116,Ba Co N,-3.66275,-5.491846333330001,-5.482581615447998
6,pnictogens,icsd_077116,Ba Co N,-3.66275,-5.491846333330001,-5.482581615447998
7,pnictogens,icsd_077116,Ba Co N,-3.66275,-5.491846333330001,-5.482581615447998
8,pnictogens,icsd_077116,Ba Co N,-3.5197504,-5.491846333330001,-5.482581615447998
9,pnictogens,icsd_077116,Ba Co N,-3.5197504,-5.491846333330001,-5.482581615447998
10,pnictogens,icsd_077116,Ba Co N,-3.5197504,-5.491846333330001,-5.482581615447998
11,pnictogens,icsd_077116,Ba Co N,-3.5197504,-5.491846333330001,-5.482581615447998
12,pnictogens,icsd_077116,Ba Co N,-3.5197504,-5.491846333330001,-5.482581615447998
13,pnictogens,icsd_077116,Ba Co N,-3.5197504,-5.491846333330001,-5.482581615447998
14,pnictogens,icsd_077116,Ba Co N,-3.5197504,-5.491846333330001,-5.482581615447998
15,pnictogens,icsd_077116,Ba Co N,-3.5197504,-5.491846333330001,-5.482581615447998
16,pnictogens,icsd_077116,Ba Co N,-3.7873461,-5.491846333330001,-5.482581615447998
17,pnictogens,icsd_077116,Ba Co N,-3.7873461,-5.491846333330001,-5.482581615447998
18,pnictogens,icsd_077116,Ba Co N,-3.7873461,-5.491846333330001,-5.482581615447998
19,pnictogens,icsd_077116,Ba Co N,-3.7873461,-5.491846333330001,-5.482581615447998
0,pnictogens,icsd_035295,Ba P10,-4.2364682999999985,-5.347995,-5.338016033172607
1,pnictogens,icsd_035295,Ba P10,-4.2364682999999985,-5.347995,-5.338016033172607
0,pnictogens,icsd_073529,Ba Ir P,-3.9752243,-5.33931316667,-5.33904504776001
1,pnictogens,icsd_073529,Ba Ir P,-3.9752243,-5.33931316667,-5.33904504776001
2,pnictogens,icsd_073529,Ba Ir P,-3.9752243,-5.33931316667,-5.33904504776001
3,pnictogens,icsd_073529,Ba Ir P,-3.9752243,-5.33931316667,-5.33904504776001
0,pnictogens,icsd_653664,Ba3 P14,-4.3973966,-5.300948764709999,-5.295814514160156
1,pnictogens,icsd_653664,Ba3 P14,-4.3973966,-5.300948764709999,-5.295814514160156
2,pnictogens,icsd_653664,Ba3 P14,-4.485361599999999,-5.300948764709999,-5.295814514160156
3,pnictogens,icsd_653664,Ba3 P14,-4.485361599999999,-5.300948764709999,-5.295814514160156
4,pnictogens,icsd_653664,Ba3 P14,-4.485361,-5.300948764709999,-5.295814514160156
5,pnictogens,icsd_653664,Ba3 P14,-4.485361,-5.300948764709999,-5.295814514160156
2,pnictogens,icsd_609861,As2 Ba Ru2,-4.217365,-5.2840212,-5.2759108543396
2,pnictogens,icsd_166020,As2 Ba Fe2,-4.0969596,-5.2517808,-5.2558794021606445
2,pnictogens,icsd_180480,As2 Ba Fe2,-4.0699863,-5.2516338,-5.250616550445557
0,pnictogens,icsd_050188,Ba P2 Rh2,-4.0727744,-5.2440792,-5.241148948669434
2,pnictogens,icsd_180484,As2 Ba Fe2,-4.0047565,-5.202742199999999,-5.211572170257568
0,pnictogens,icsd_023618,Ba P3,-4.2138870000000015,-5.202098875,-5.193754196166992
1,pnictogens,icsd_023618,Ba P3,-4.2138870000000015,-5.202098875,-5.193754196166992
0,pnictogens,icsd_040166,Ba N Ni,-3.6842396,-5.107151999999999,-5.102280139923097
1,pnictogens,icsd_040166,Ba N Ni,-3.6842396,-5.107151999999999,-5.102280139923097
2,pnictogens,icsd_040166,Ba N Ni,-3.6842396,-5.107151999999999,-5.102280139923097
3,pnictogens,icsd_040166,Ba N Ni,-3.684239100000001,-5.107151999999999,-5.102280139923097
4,pnictogens,icsd_040166,Ba N Ni,-3.6842396,-5.107151999999999,-5.102280139923097
5,pnictogens,icsd_040166,Ba N Ni,-3.6842396,-5.107151999999999,-5.102280139923097
6,pnictogens,icsd_040166,Ba N Ni,-3.6842394,-5.107151999999999,-5.102280139923097
7,pnictogens,icsd_040166,Ba N Ni,-3.6842396,-5.107151999999999,-5.102280139923097
8,pnictogens,icsd_040166,Ba N Ni,-3.8059952,-5.107151999999999,-5.102280139923097
9,pnictogens,icsd_040166,Ba N Ni,-3.8059952,-5.107151999999999,-5.102280139923097
10,pnictogens,icsd_040166,Ba N Ni,-3.8059952,-5.107151999999999,-5.102280139923097
11,pnictogens,icsd_040166,Ba N Ni,-3.8059952,-5.107151999999999,-5.102280139923097
0,pnictogens,icsd_079104,Ba Ni2 P4,-4.062666,-5.07400414286,-5.080302238464356
0,pnictogens,icsd_079105,Ba Ni2 P4,-4.0823193,-5.07372842857,-5.0820393562316895
0,pnictogens,icsd_100024,Ba Mn Sb2,-4.267925,-5.011630375,-5.013031959533691
1,pnictogens,icsd_100024,Ba Mn Sb2,-4.2679253,-5.011630375,-5.013031959533691
0,pnictogens,icsd_069710,Ba8 N7 Ni6,-3.3129241,-5.01162111905,-5.00828218460083
1,pnictogens,icsd_069710,Ba8 N7 Ni6,-3.3129241,-5.01162111905,-5.00828218460083
2,pnictogens,icsd_069710,Ba8 N7 Ni6,-3.3129241,-5.01162111905,-5.00828218460083
3,pnictogens,icsd_069710,Ba8 N7 Ni6,-3.3129241,-5.01162111905,-5.00828218460083
4,pnictogens,icsd_069710,Ba8 N7 Ni6,-3.5874269999999995,-5.01162111905,-5.00828218460083
5,pnictogens,icsd_069710,Ba8 N7 Ni6,-3.5874267,-5.01162111905,-5.00828218460083
6,pnictogens,icsd_069710,Ba8 N7 Ni6,-3.5874267,-5.01162111905,-5.00828218460083
7,pnictogens,icsd_069710,Ba8 N7 Ni6,-3.5874269999999995,-5.01162111905,-5.00828218460083
8,pnictogens,icsd_069710,Ba8 N7 Ni6,-3.60287,-5.01162111905,-5.00828218460083
9,pnictogens,icsd_069710,Ba8 N7 Ni6,-3.60287,-5.01162111905,-5.00828218460083
10,pnictogens,icsd_069710,Ba8 N7 Ni6,-3.60287,-5.01162111905,-5.00828218460083
11,pnictogens,icsd_069710,Ba8 N7 Ni6,-3.60287,-5.01162111905,-5.00828218460083
12,pnictogens,icsd_069710,Ba8 N7 Ni6,-3.3412719,-5.01162111905,-5.00828218460083
13,pnictogens,icsd_069710,Ba8 N7 Ni6,-3.3412719,-5.01162111905,-5.00828218460083
14,pnictogens,icsd_069710,Ba8 N7 Ni6,-3.3652353,-5.01162111905,-5.00828218460083
15,pnictogens,icsd_069710,Ba8 N7 Ni6,-3.3652353,-5.01162111905,-5.00828218460083
0,pnictogens,icsd_098667,Ba5 P9,-4.2161865,-5.00169082143,-4.997323036193848
1,pnictogens,icsd_098667,Ba5 P9,-4.2161865,-5.00169082143,-4.997323036193848
2,pnictogens,icsd_098667,Ba5 P9,-4.2161865,-5.00169082143,-4.997323036193848
3,pnictogens,icsd_098667,Ba5 P9,-4.2161865,-5.00169082143,-4.997323036193848
4,pnictogens,icsd_098667,Ba5 P9,-3.9799047,-5.00169082143,-4.997323036193848
5,pnictogens,icsd_098667,Ba5 P9,-3.9799047,-5.00169082143,-4.997323036193848
6,pnictogens,icsd_098667,Ba5 P9,-3.9799047,-5.00169082143,-4.997323036193848
7,pnictogens,icsd_098667,Ba5 P9,-3.9799047,-5.00169082143,-4.997323036193848
8,pnictogens,icsd_098667,Ba5 P9,-4.1578846,-5.00169082143,-4.997323036193848
9,pnictogens,icsd_098667,Ba5 P9,-4.1578846,-5.00169082143,-4.997323036193848
0,pnictogens,icsd_380114,Ba4 P4 Ti,-3.801247,-4.9467305,-4.943487167358398
1,pnictogens,icsd_380114,Ba4 P4 Ti,-3.8012464,-4.9467305,-4.943487167358398
2,pnictogens,icsd_380114,Ba4 P4 Ti,-3.801247,-4.9467305,-4.943487167358398
3,pnictogens,icsd_380114,Ba4 P4 Ti,-3.801247,-4.9467305,-4.943487167358398
4,pnictogens,icsd_380114,Ba4 P4 Ti,-3.8012464,-4.9467305,-4.943487167358398
5,pnictogens,icsd_380114,Ba4 P4 Ti,-3.801247,-4.9467305,-4.943487167358398
6,pnictogens,icsd_380114,Ba4 P4 Ti,-3.8012466,-4.9467305,-4.943487167358398
7,pnictogens,icsd_380114,Ba4 P4 Ti,-3.8012464,-4.9467305,-4.943487167358398
8,pnictogens,icsd_380114,Ba4 P4 Ti,-3.801247,-4.9467305,-4.943487167358398
9,pnictogens,icsd_380114,Ba4 P4 Ti,-3.801247,-4.9467305,-4.943487167358398
10,pnictogens,icsd_380114,Ba4 P4 Ti,-3.8012464,-4.9467305,-4.943487167358398
11,pnictogens,icsd_380114,Ba4 P4 Ti,-3.801247,-4.9467305,-4.943487167358398
12,pnictogens,icsd_380114,Ba4 P4 Ti,-3.801247,-4.9467305,-4.943487167358398
13,pnictogens,icsd_380114,Ba4 P4 Ti,-3.801247,-4.9467305,-4.943487167358398
14,pnictogens,icsd_380114,Ba4 P4 Ti,-3.801247,-4.9467305,-4.943487167358398
15,pnictogens,icsd_380114,Ba4 P4 Ti,-3.801247,-4.9467305,-4.943487167358398
16,pnictogens,icsd_380114,Ba4 P4 Ti,-3.801247,-4.9467305,-4.943487167358398
17,pnictogens,icsd_380114,Ba4 P4 Ti,-3.8012464,-4.9467305,-4.943487167358398
18,pnictogens,icsd_380114,Ba4 P4 Ti,-3.801247,-4.9467305,-4.943487167358398
19,pnictogens,icsd_380114,Ba4 P4 Ti,-3.801247,-4.9467305,-4.943487167358398
20,pnictogens,icsd_380114,Ba4 P4 Ti,-3.801247,-4.9467305,-4.943487167358398
21,pnictogens,icsd_380114,Ba4 P4 Ti,-3.8012466,-4.9467305,-4.943487167358398
22,pnictogens,icsd_380114,Ba4 P4 Ti,-3.801247,-4.9467305,-4.943487167358398
23,pnictogens,icsd_380114,Ba4 P4 Ti,-3.801247,-4.9467305,-4.943487167358398
24,pnictogens,icsd_380114,Ba4 P4 Ti,-3.7699387,-4.9467305,-4.943487167358398
25,pnictogens,icsd_380114,Ba4 P4 Ti,-3.769939,-4.9467305,-4.943487167358398
26,pnictogens,icsd_380114,Ba4 P4 Ti,-3.7699387,-4.9467305,-4.943487167358398
27,pnictogens,icsd_380114,Ba4 P4 Ti,-3.769939,-4.9467305,-4.943487167358398
28,pnictogens,icsd_380114,Ba4 P4 Ti,-3.769939,-4.9467305,-4.943487167358398
29,pnictogens,icsd_380114,Ba4 P4 Ti,-3.7699387,-4.9467305,-4.943487167358398
30,pnictogens,icsd_380114,Ba4 P4 Ti,-3.7699387,-4.9467305,-4.943487167358398
31,pnictogens,icsd_380114,Ba4 P4 Ti,-3.769939,-4.9467305,-4.943487167358398
0,pnictogens,icsd_038322,Ba3 P4,-3.9974227,-4.86333914286,-4.865786075592041
1,pnictogens,icsd_038322,Ba3 P4,-3.997423200000001,-4.86333914286,-4.865786075592041
2,pnictogens,icsd_038322,Ba3 P4,-3.9632404,-4.86333914286,-4.865786075592041
3,pnictogens,icsd_038322,Ba3 P4,-3.9632401,-4.86333914286,-4.865786075592041
4,pnictogens,icsd_038322,Ba3 P4,-3.9632401,-4.86333914286,-4.865786075592041
5,pnictogens,icsd_038322,Ba3 P4,-3.9632404,-4.86333914286,-4.865786075592041
0,pnictogens,icsd_075020,Ba P4 Pd2,-4.108554,-4.852624,-4.8586387634277335
0,pnictogens,icsd_423778,Al2 Ba3 P4,-3.8427904,-4.841578277780001,-4.832204818725586
1,pnictogens,icsd_423778,Al2 Ba3 P4,-3.8427904,-4.841578277780001,-4.832204818725586
2,pnictogens,icsd_423778,Al2 Ba3 P4,-3.8427904,-4.841578277780001,-4.832204818725586
3,pnictogens,icsd_423778,Al2 Ba3 P4,-3.8427904,-4.841578277780001,-4.832204818725586
4,pnictogens,icsd_423778,Al2 Ba3 P4,-3.8427904,-4.841578277780001,-4.832204818725586
5,pnictogens,icsd_423778,Al2 Ba3 P4,-3.8427906,-4.841578277780001,-4.832204818725586
6,pnictogens,icsd_423778,Al2 Ba3 P4,-3.8427904,-4.841578277780001,-4.832204818725586
7,pnictogens,icsd_423778,Al2 Ba3 P4,-3.8427904,-4.841578277780001,-4.832204818725586
8,pnictogens,icsd_423778,Al2 Ba3 P4,-3.7264035,-4.841578277780001,-4.832204818725586
9,pnictogens,icsd_423778,Al2 Ba3 P4,-3.7264035,-4.841578277780001,-4.832204818725586
10,pnictogens,icsd_423778,Al2 Ba3 P4,-3.7264035,-4.841578277780001,-4.832204818725586
11,pnictogens,icsd_423778,Al2 Ba3 P4,-3.7264035,-4.841578277780001,-4.832204818725586
0,pnictogens,icsd_067899,Ba Ni10 P6,-3.9813347,-4.840011264709999,-4.84089469909668
1,pnictogens,icsd_067899,Ba Ni10 P6,-3.9813347,-4.840011264709999,-4.84089469909668
0,pnictogens,icsd_069014,Ba Ni9 P5,-4.055947,-4.8195297333300005,-4.819839477539063
1,pnictogens,icsd_069014,Ba Ni9 P5,-4.055947,-4.8195297333300005,-4.819839477539063
2,pnictogens,icsd_165121,As2 Ba Rh2,-4.0846305,-4.8037762000000015,-4.814026832580566
2,pnictogens,icsd_416983,As2 Ba Rh2,-4.0860176,-4.8037196,-4.813299179077148
0,pnictogens,icsd_085408,Ba Ni2 P2,-4.117524,-4.7924940000000005,-4.7937822341918945
0,pnictogens,icsd_080377,Ba2 N2 Zn,-3.4061325,-4.7815468,-4.795775890350342
1,pnictogens,icsd_080377,Ba2 N2 Zn,-3.4061322,-4.7815468,-4.795775890350342
0,pnictogens,icsd_092463,As6 Ba Co10,-4.05826,-4.76028697059,-4.7651190757751465
1,pnictogens,icsd_092463,As6 Ba Co10,-4.05826,-4.76028697059,-4.7651190757751465
2,pnictogens,icsd_092463,As6 Ba Co10,-4.05826,-4.76028697059,-4.7651190757751465
3,pnictogens,icsd_092463,As6 Ba Co10,-4.05826,-4.76028697059,-4.7651190757751465
0,pnictogens,icsd_075019,Ba2 P3 Pd,-4.011803,-4.74259025,-4.7422614097595215
1,pnictogens,icsd_075019,Ba2 P3 Pd,-4.011803,-4.74259025,-4.7422614097595215
2,pnictogens,icsd_075019,Ba2 P3 Pd,-4.011803,-4.74259025,-4.7422614097595215
3,pnictogens,icsd_075019,Ba2 P3 Pd,-4.0118027000000005,-4.74259025,-4.7422614097595215
4,pnictogens,icsd_075019,Ba2 P3 Pd,-3.9915447,-4.74259025,-4.7422614097595215
5,pnictogens,icsd_075019,Ba2 P3 Pd,-3.9915447,-4.74259025,-4.7422614097595215
6,pnictogens,icsd_075019,Ba2 P3 Pd,-3.9915447,-4.74259025,-4.7422614097595215
7,pnictogens,icsd_075019,Ba2 P3 Pd,-3.9915447,-4.74259025,-4.7422614097595215
0,pnictogens,icsd_616049,Ba Ru4 Sb12,-4.189019,-4.74229258824,-4.7327542304992685
0,pnictogens,icsd_059191,Ba P Pt,-3.9341025,-4.73477825,-4.745473861694336
1,pnictogens,icsd_059191,Ba P Pt,-3.9341023,-4.73477825,-4.745473861694336
2,pnictogens,icsd_059191,Ba P Pt,-3.9341025,-4.73477825,-4.745473861694336
3,pnictogens,icsd_059191,Ba P Pt,-3.934102,-4.73477825,-4.745473861694336
12,pnictogens,icsd_062519,As6 Ba Pt4,-4.126312,-4.716979,-4.714535236358644
13,pnictogens,icsd_062519,As6 Ba Pt4,-4.1263112999999985,-4.716979,-4.714535236358644
2,pnictogens,icsd_609848,As2 Ba Co2,-4.111859,-4.677555,-4.680888175964356
0,pnictogens,icsd_001404,As14 Ba3,-4.5739584,-4.63195335294,-4.636878967285156
1,pnictogens,icsd_001404,As14 Ba3,-4.5739584,-4.63195335294,-4.636878967285156
2,pnictogens,icsd_001404,As14 Ba3,-4.624696,-4.63195335294,-4.636878967285156
3,pnictogens,icsd_001404,As14 Ba3,-4.624696,-4.63195335294,-4.636878967285156
4,pnictogens,icsd_001404,As14 Ba3,-4.624696,-4.63195335294,-4.636878967285156
5,pnictogens,icsd_001404,As14 Ba3,-4.624696,-4.63195335294,-4.636878967285156
0,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723603,-4.62852058333,-4.622315406799316
1,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723603,-4.62852058333,-4.622315406799316
2,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723608,-4.62852058333,-4.622315406799316
3,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723608,-4.62852058333,-4.622315406799316
4,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723603,-4.62852058333,-4.622315406799316
5,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723603,-4.62852058333,-4.622315406799316
6,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723603,-4.62852058333,-4.622315406799316
7,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723603,-4.62852058333,-4.622315406799316
8,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723603,-4.62852058333,-4.622315406799316
9,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723603,-4.62852058333,-4.622315406799316
10,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723603,-4.62852058333,-4.622315406799316
11,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723603,-4.62852058333,-4.622315406799316
12,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723603,-4.62852058333,-4.622315406799316
13,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723608,-4.62852058333,-4.622315406799316
14,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723608,-4.62852058333,-4.622315406799316
15,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723603,-4.62852058333,-4.622315406799316
16,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723603,-4.62852058333,-4.622315406799316
17,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723603,-4.62852058333,-4.622315406799316
18,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723603,-4.62852058333,-4.622315406799316
19,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723603,-4.62852058333,-4.622315406799316
20,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723603,-4.62852058333,-4.622315406799316
21,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723603,-4.62852058333,-4.622315406799316
22,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723603,-4.62852058333,-4.622315406799316
23,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7723608,-4.62852058333,-4.622315406799316
24,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7339416,-4.62852058333,-4.622315406799316
25,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7339416,-4.62852058333,-4.622315406799316
26,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7339416,-4.62852058333,-4.622315406799316
27,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7339416,-4.62852058333,-4.622315406799316
28,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7339416,-4.62852058333,-4.622315406799316
29,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7339416,-4.62852058333,-4.622315406799316
30,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7339416,-4.62852058333,-4.622315406799316
31,pnictogens,icsd_380115,As4 Ba4 Ti,-3.7339416,-4.62852058333,-4.622315406799316
6,pnictogens,icsd_086402,As3 Ba,-4.3101773,-4.59855275,-4.60089111328125
7,pnictogens,icsd_086402,As3 Ba,-4.3101773,-4.59855275,-4.60089111328125
0,pnictogens,icsd_036375,Ba P2 Pd2,-4.0544586,-4.5329414,-4.538460731506348
0,pnictogens,icsd_414139,As2 Ba,-4.2763443,-4.53095661111,-4.53048038482666
1,pnictogens,icsd_414139,As2 Ba,-4.2763443,-4.53095661111,-4.53048038482666
2,pnictogens,icsd_414139,As2 Ba,-4.02875,-4.53095661111,-4.53048038482666
3,pnictogens,icsd_414139,As2 Ba,-4.02875,-4.53095661111,-4.53048038482666
4,pnictogens,icsd_414139,As2 Ba,-4.0158415000000005,-4.53095661111,-4.53048038482666
5,pnictogens,icsd_414139,As2 Ba,-4.0158415000000005,-4.53095661111,-4.53048038482666
0,pnictogens,icsd_658735,Ba Fe4 Sb12,-4.292550599999998,-4.52251682353,-4.529791355133057
0,pnictogens,icsd_402177,Ba3 Ga P3,-3.7855458,-4.52118517857,-4.5181193351745605
1,pnictogens,icsd_402177,Ba3 Ga P3,-3.7855458,-4.52118517857,-4.5181193351745605
2,pnictogens,icsd_402177,Ba3 Ga P3,-3.7855458,-4.52118517857,-4.5181193351745605
3,pnictogens,icsd_402177,Ba3 Ga P3,-3.7855458,-4.52118517857,-4.5181193351745605
4,pnictogens,icsd_402177,Ba3 Ga P3,-3.8171692,-4.52118517857,-4.5181193351745605
5,pnictogens,icsd_402177,Ba3 Ga P3,-3.8171692,-4.52118517857,-4.5181193351745605
6,pnictogens,icsd_402177,Ba3 Ga P3,-3.8171692,-4.52118517857,-4.5181193351745605
7,pnictogens,icsd_402177,Ba3 Ga P3,-3.8171692,-4.52118517857,-4.5181193351745605
8,pnictogens,icsd_402177,Ba3 Ga P3,-3.8171692,-4.52118517857,-4.5181193351745605
9,pnictogens,icsd_402177,Ba3 Ga P3,-3.8171692,-4.52118517857,-4.5181193351745605
10,pnictogens,icsd_402177,Ba3 Ga P3,-3.817169,-4.52118517857,-4.5181193351745605
11,pnictogens,icsd_402177,Ba3 Ga P3,-3.8171692,-4.52118517857,-4.5181193351745605
0,pnictogens,icsd_423779,Al2 As4 Ba3,-3.778435500000001,-4.4972458055599995,-4.485093116760254
1,pnictogens,icsd_423779,Al2 As4 Ba3,-3.778435500000001,-4.4972458055599995,-4.485093116760254
2,pnictogens,icsd_423779,Al2 As4 Ba3,-3.778435500000001,-4.4972458055599995,-4.485093116760254
3,pnictogens,icsd_423779,Al2 As4 Ba3,-3.778435500000001,-4.4972458055599995,-4.485093116760254
4,pnictogens,icsd_423779,Al2 As4 Ba3,-3.778435500000001,-4.4972458055599995,-4.485093116760254
5,pnictogens,icsd_423779,Al2 As4 Ba3,-3.778435500000001,-4.4972458055599995,-4.485093116760254
6,pnictogens,icsd_423779,Al2 As4 Ba3,-3.778435500000001,-4.4972458055599995,-4.485093116760254
7,pnictogens,icsd_423779,Al2 As4 Ba3,-3.778435500000001,-4.4972458055599995,-4.485093116760254
8,pnictogens,icsd_423779,Al2 As4 Ba3,-3.6724572,-4.4972458055599995,-4.485093116760254
9,pnictogens,icsd_423779,Al2 As4 Ba3,-3.6724572,-4.4972458055599995,-4.485093116760254
10,pnictogens,icsd_423779,Al2 As4 Ba3,-3.6724572,-4.4972458055599995,-4.485093116760254
11,pnictogens,icsd_423779,Al2 As4 Ba3,-3.6724572,-4.4972458055599995,-4.485093116760254
0,pnictogens,icsd_414328,Ba2 N,-2.7430362999999995,-4.469397,-4.473047733306885
1,pnictogens,icsd_414328,Ba2 N,-2.7430362999999995,-4.469397,-4.473047733306885
0,pnictogens,icsd_152054,Ba3 N Sb,-2.8188472,-4.4629265,-4.451285362243652
1,pnictogens,icsd_152054,Ba3 N Sb,-2.8188472,-4.4629265,-4.451285362243652
2,pnictogens,icsd_152054,Ba3 N Sb,-2.8188470000000003,-4.4629265,-4.451285362243652
3,pnictogens,icsd_152054,Ba3 N Sb,-2.8188472,-4.4629265,-4.451285362243652
4,pnictogens,icsd_152054,Ba3 N Sb,-2.8188472,-4.4629265,-4.451285362243652
5,pnictogens,icsd_152054,Ba3 N Sb,-2.8188472,-4.4629265,-4.451285362243652
0,pnictogens,icsd_086064,Ba Cu N,-3.880180600000001,-4.444136,-4.447296142578125
1,pnictogens,icsd_086064,Ba Cu N,-3.880180600000001,-4.444136,-4.447296142578125
2,pnictogens,icsd_086064,Ba Cu N,-3.8801804,-4.444136,-4.447296142578125
3,pnictogens,icsd_086064,Ba Cu N,-3.8801804,-4.444136,-4.447296142578125
4,pnictogens,icsd_086064,Ba Cu N,-3.7550497,-4.444136,-4.447296142578125
5,pnictogens,icsd_086064,Ba Cu N,-3.7550497,-4.444136,-4.447296142578125
0,pnictogens,icsd_402812,Ba3 In2 P4,-3.9073389,-4.44071494444,-4.436365127563477
1,pnictogens,icsd_402812,Ba3 In2 P4,-3.907339,-4.44071494444,-4.436365127563477
2,pnictogens,icsd_402812,Ba3 In2 P4,-3.9073389,-4.44071494444,-4.436365127563477
3,pnictogens,icsd_402812,Ba3 In2 P4,-3.907339,-4.44071494444,-4.436365127563477
4,pnictogens,icsd_402812,Ba3 In2 P4,-3.933686,-4.44071494444,-4.436365127563477
5,pnictogens,icsd_402812,Ba3 In2 P4,-3.933686,-4.44071494444,-4.436365127563477
0,pnictogens,icsd_068802,Ba Cu2 P4,-4.174071,-4.41528014286,-4.41534423828125
1,pnictogens,icsd_068802,Ba Cu2 P4,-4.174071,-4.41528014286,-4.41534423828125
0,pnictogens,icsd_380479,Ba Ga2 P2,-3.9302871,-4.4151106,-4.4134931564331055
1,pnictogens,icsd_380479,Ba Ga2 P2,-3.9302871,-4.4151106,-4.4134931564331055
2,pnictogens,icsd_380479,Ba Ga2 P2,-3.9302871,-4.4151106,-4.4134931564331055
3,pnictogens,icsd_380479,Ba Ga2 P2,-3.9302871,-4.4151106,-4.4134931564331055
0,pnictogens,icsd_152055,Ba3 Bi N,-2.8501706,-4.414102099999999,-4.399485111236572
1,pnictogens,icsd_152055,Ba3 Bi N,-2.8501706,-4.414102099999999,-4.399485111236572
2,pnictogens,icsd_152055,Ba3 Bi N,-2.8501706,-4.414102099999999,-4.399485111236572
3,pnictogens,icsd_152055,Ba3 Bi N,-2.8501706,-4.414102099999999,-4.399485111236572
4,pnictogens,icsd_152055,Ba3 Bi N,-2.8501706,-4.414102099999999,-4.399485111236572
5,pnictogens,icsd_152055,Ba3 Bi N,-2.8501706,-4.414102099999999,-4.399485111236572
0,pnictogens,icsd_059192,As Ba Pt,-3.8839653,-4.4054355,-4.415467739105225
1,pnictogens,icsd_059192,As Ba Pt,-3.8839653,-4.4054355,-4.415467739105225
2,pnictogens,icsd_059192,As Ba Pt,-3.8839653,-4.4054355,-4.415467739105225
3,pnictogens,icsd_059192,As Ba Pt,-3.8839653,-4.4054355,-4.415467739105225
0,pnictogens,icsd_164196,As2 Ba Ni2,-4.1404257000000015,-4.387323599999998,-4.391062259674071
