site_index,site_type,id,composition,site_nrg,energyperatom,predicted_energyperatom
3,tetrels,icsd_416337,Al5Ba5Pb1,-2.8808053,-3.24536608182,-3.259589433670044
4,tetrels,icsd_416337,Al5Ba5Pb1,-2.6478207,-3.24536608182,-3.259589433670044
0,tetrels,icsd_616019,Ba1Pb1,-3.1082168,-3.4023994425,-3.420315742492676
1,tetrels,icsd_616019,Ba1Pb1,-3.1082168,-3.4023994425,-3.420315742492676
0,tetrels,icsd_088102,C2Ba1,-4.1254573,-6.672881665,-6.679685115814209
1,tetrels,icsd_088102,C2Ba1,-4.1254573,-6.672881665,-6.679685115814209
0,tetrels,icsd_186576,C2Ba1,-4.1083703,-6.57956735,-6.56883430480957
0,tetrels,icsd_056160,C2Ba1,-4.007114,-6.658722513330001,-6.649735927581787
0,tetrels,icsd_106315,Ba1Pb1Zn1,-3.3337543,-2.697535715,-2.706286668777466
1,tetrels,icsd_106315,Ba1Pb1Zn1,-3.3337543,-2.697535715,-2.706286668777466
0,tetrels,icsd_058668,Ba5Pb3,-2.8413064,-3.13336372375,-3.1534013748168945
1,tetrels,icsd_058668,Ba5Pb3,-2.8413067,-3.13336372375,-3.1534013748168945
2,tetrels,icsd_058668,Ba5Pb3,-2.7346628,-3.13336372375,-3.1534013748168945
3,tetrels,icsd_058668,Ba5Pb3,-2.7346625,-3.13336372375,-3.1534013748168945
4,tetrels,icsd_058668,Ba5Pb3,-2.7346625,-3.13336372375,-3.1534013748168945
5,tetrels,icsd_058668,Ba5Pb3,-2.7346625,-3.13336372375,-3.1534013748168945
6,tetrels,icsd_058668,Ba5Pb3,-2.7346628,-3.13336372375,-3.1534013748168945
7,tetrels,icsd_058668,Ba5Pb3,-2.7346625,-3.13336372375,-3.1534013748168945
8,tetrels,icsd_058668,Ba5Pb3,-2.7346628,-3.13336372375,-3.1534013748168945
9,tetrels,icsd_058668,Ba5Pb3,-2.7346625,-3.13336372375,-3.1534013748168945
0,tetrels,icsd_615958,Ba1Mg1Pb1,-2.752136,-2.39872605667,-2.4180355072021484
1,tetrels,icsd_615958,Ba1Mg1Pb1,-2.752136,-2.39872605667,-2.4180355072021484
1,tetrels,icsd_238018,Au1Ba1Sn3,-3.6258187,-3.610699722,-3.6109702587127686
0,tetrels,icsd_238025,Au2Ba1Sn2,-4.0167975,-3.2680497560000004,-3.2731852531433105
1,tetrels,icsd_238025,Au2Ba1Sn2,-4.0167975,-3.2680497560000004,-3.2731852531433105
